file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
RMF/HE.RMF..HHN__20250114T150916Z__20250114T151016Z.mseed,HE,RMF ,0,0,0,0,2025-01-14 15:09:20.428000,0.015,,,2025-01-14 15:09:16,2025-01-14 15:10:16
KIF/HE.KIF..HHN__20250115T012759Z__20250115T012859Z.mseed,HE,KIF ,0,0,0,0,2025-01-15 01:28:03.750000,0.682,2025-01-15 01:28:26.950000,0.772,2025-01-15 01:27:59,2025-01-15 01:28:59
HEF/HE.HEF..HHE__20250115T012815Z__20250115T012915Z.mseed,HE,HEF ,0,0,0,0,2025-01-15 01:28:19.500000,0.744,2025-01-15 01:29:00.310000,0.756,2025-01-15 01:28:15,2025-01-15 01:29:15
KIF/HE.KIF..HHE__20250115T075811Z__20250115T075911Z.mseed,HE,KIF ,0,0,0,0,2025-01-15 07:58:16.870000,0.799,2025-01-15 07:58:30.040000,0.651,2025-01-15 07:58:11,2025-01-15 07:59:11
HEF/HE.HEF..HHZ__20250115T075821Z__20250115T075921Z.mseed,HE,HEF ,0,0,0,0,2025-01-15 07:58:26.430000,0.763,2025-01-15 07:58:46.490000,0.417,2025-01-15 07:58:21,2025-01-15 07:59:21
KLF/FN.KLF..HHZ__20250115T075826Z__20250115T075926Z.mseed,FN,KLF ,0,0,0,0,2025-01-15 07:58:31.550000,0.442,2025-01-15 07:58:57.750000,0.27,2025-01-15 07:58:26,2025-01-15 07:59:26
SGF/FN.SGF..HHN__20250115T075837Z__20250115T075937Z.mseed,FN,SGF ,0,0,0,0,2025-01-15 07:58:41.690000,0.394,,,2025-01-15 07:58:37,2025-01-15 07:59:37
SGF/FN.SGF..HHN__20250115T075837Z__20250115T075937Z.mseed,FN,SGF ,0,0,0,0,2025-01-15 08:00:19.560000,0.001,,,2025-01-15 07:58:37,2025-01-15 07:59:37
VJF/HE.VJF..HHE__20250115T090323Z__20250115T090423Z.mseed,HE,VJF ,0,0,0,0,2025-01-15 09:03:28.684000,0.958,2025-01-15 09:03:31.304000,0.891,2025-01-15 09:03:23,2025-01-15 09:04:23
FIA0/HE.FIA0..HHZ__20250115T090339Z__20250115T090439Z.mseed,HE,FIA0,0,0,0,0,2025-01-15 09:03:44.540000,0.924,2025-01-15 09:03:59.460000,0.828,2025-01-15 09:03:39,2025-01-15 09:04:39
FIA1/HE.FIA1..HHN__20250115T090339Z__20250115T090439Z.mseed,HE,FIA1,0,0,0,0,2025-01-15 09:03:44.540000,0.906,2025-01-15 09:03:59.460000,0.811,2025-01-15 09:03:39,2025-01-15 09:04:39
VUOS/HE.VUOS..HHE__20250115T090339Z__20250115T090439Z.mseed,HE,VUOS,0,0,0,0,2025-01-15 09:03:43.068000,0.739,2025-01-15 09:03:58.438000,0.443,2025-01-15 09:03:39,2025-01-15 09:04:39
KUNI/HE.KUNI..HHZ__20250115T090340Z__20250115T090440Z.mseed,HE,KUNI,0,0,0,0,2025-01-15 09:03:45.740000,0.685,2025-01-15 09:04:01.050000,0.663,2025-01-15 09:03:40,2025-01-15 09:04:40
LAUT/HE.LAUT..HHZ__20250115T090341Z__20250115T090441Z.mseed,HE,LAUT,0,0,0,0,2025-01-15 09:03:45.980000,0.665,2025-01-15 09:04:02.780000,0.664,2025-01-15 09:03:41,2025-01-15 09:04:41
HEL1/HE.HEL1..HHN__20250115T090341Z__20250115T090441Z.mseed,HE,HEL1,0,0,0,0,2025-01-15 09:03:45.452000,0.011,2025-01-15 09:04:02.142000,0.251,2025-01-15 09:03:41,2025-01-15 09:04:41
RUF/HE.RUF..HHE__20250115T090342Z__20250115T090442Z.mseed,HE,RUF ,0,0,0,0,2025-01-15 09:03:46.824000,0.771,2025-01-15 09:04:04.664000,0.679,2025-01-15 09:03:42,2025-01-15 09:04:42
MEF/HE.MEF..HHN__20250115T090345Z__20250115T090445Z.mseed,HE,MEF ,0,0,0,0,2025-01-15 09:03:49.470000,0.787,2025-01-15 09:04:09.180000,0.459,2025-01-15 09:03:45,2025-01-15 09:04:45
KAF/HE.KAF..HHZ__20250115T090350Z__20250115T090450Z.mseed,HE,KAF ,0,0,0,0,2025-01-15 09:03:54.060000,0.578,2025-01-15 09:04:17.180000,0.626,2025-01-15 09:03:50,2025-01-15 09:04:50
KEF/HE.KEF..HHZ__20250115T090355Z__20250115T090455Z.mseed,HE,KEF ,0,0,0,0,2025-01-15 09:04:00.360000,0.726,2025-01-15 09:04:27.610000,0.659,2025-01-15 09:03:55,2025-01-15 09:04:55
TVF/HE.TVF..HHZ__20250115T090356Z__20250115T090456Z.mseed,HE,TVF ,0,0,0,0,2025-01-15 09:04:00.124000,0.636,2025-01-15 09:04:28.694000,0.369,2025-01-15 09:03:56,2025-01-15 09:04:56
NUR/HE.NUR..HHE__20250115T090358Z__20250115T090458Z.mseed,HE,NUR ,0,0,0,0,2025-01-15 09:04:03.728000,0.7,2025-01-15 09:04:08.648000,0.397,2025-01-15 09:03:58,2025-01-15 09:04:58
SUF/HE.SUF..HHE__20250115T090359Z__20250115T090459Z.mseed,HE,SUF ,0,0,0,0,2025-01-15 09:04:03.088000,0.031,2025-01-15 09:04:34.978000,0.274,2025-01-15 09:03:59,2025-01-15 09:04:59
HEL5/HE.HEL5..HHZ__20250115T090359Z__20250115T090459Z.mseed,HE,HEL5,0,0,0,0,2025-01-15 09:04:04.352000,0.64,,,2025-01-15 09:03:59,2025-01-15 09:04:59
KLF/FN.KLF..HHN__20250115T105432Z__20250115T105532Z.mseed,FN,KLF ,0,0,0,0,2025-01-15 10:54:37.550000,0.941,2025-01-15 10:54:47.520000,0.683,2025-01-15 10:54:32,2025-01-15 10:55:32
TOF/HE.TOF..HHE__20250115T105433Z__20250115T105533Z.mseed,HE,TOF ,0,0,0,0,2025-01-15 10:54:38.430000,0.958,2025-01-15 10:54:48.580000,0.461,2025-01-15 10:54:33,2025-01-15 10:55:33
RNF/FN.RNF..HHE__20250115T105441Z__20250115T105541Z.mseed,FN,RNF ,0,0,0,0,2025-01-15 10:54:46.080000,0.939,2025-01-15 10:55:01.770000,0.782,2025-01-15 10:54:41,2025-01-15 10:55:41
SGF/FN.SGF..HHE__20250115T105447Z__20250115T105547Z.mseed,FN,SGF ,0,0,0,0,2025-01-15 10:54:52.620000,0.877,2025-01-15 10:55:13.570000,0.581,2025-01-15 10:54:47,2025-01-15 10:55:47
RANF/FN.RANF..HHE__20250115T105448Z__20250115T105548Z.mseed,FN,RANF,0,0,0,0,2025-01-15 10:54:53.450000,0.862,2025-01-15 10:55:14.850000,0.617,2025-01-15 10:54:48,2025-01-15 10:55:48
HEF/HE.HEF..HHZ__20250115T105451Z__20250115T105551Z.mseed,HE,HEF ,0,0,0,0,2025-01-15 10:54:56.080000,0.841,2025-01-15 10:55:19.980000,0.592,2025-01-15 10:54:51,2025-01-15 10:55:51
OUL/FN.OUL..HHN__20250115T105453Z__20250115T105553Z.mseed,FN,OUL ,0,0,0,0,2025-01-15 10:54:58.030000,0.782,2025-01-15 10:55:23.200000,0.335,2025-01-15 10:54:53,2025-01-15 10:55:53
OBF3/HE.OBF3..HHE__20250115T105453Z__20250115T105553Z.mseed,HE,OBF3,0,0,0,0,2025-01-15 10:54:58.340000,0.803,2025-01-15 10:55:23.910000,0.702,2025-01-15 10:54:53,2025-01-15 10:55:53
OBF0/HE.OBF0..HHN__20250115T105457Z__20250115T105557Z.mseed,HE,OBF0,0,0,0,0,2025-01-15 10:55:01.540000,0.724,2025-01-15 10:55:31.170000,0.448,2025-01-15 10:54:57,2025-01-15 10:55:57
OUF/HE.OUF..HHN__20250115T105530Z__20250115T105630Z.mseed,HE,OUF ,0,0,0,0,2025-01-15 10:55:34.990000,0.466,2025-01-15 10:55:36.710000,0.267,2025-01-15 10:55:30,2025-01-15 10:56:30
MSF/FN.MSF..HHN__20250115T105531Z__20250115T105631Z.mseed,FN,MSF ,0,0,0,0,2025-01-15 10:55:35.990000,0.391,2025-01-15 10:55:40.500000,0.76,2025-01-15 10:55:31,2025-01-15 10:56:31
RAJF/FN.RAJF..HHZ__20250117T181134Z__20250117T181234Z.mseed,FN,RAJF,0,0,0,0,2025-01-17 18:11:39.950000,0.961,2025-01-17 18:11:44.670000,0.871,2025-01-17 18:11:34,2025-01-17 18:12:34
VRF/HE.VRF..HHE__20250117T181139Z__20250117T181239Z.mseed,HE,VRF ,0,0,0,0,2025-01-17 18:11:44.740000,0.892,2025-01-17 18:11:53.200000,0.689,2025-01-17 18:11:39,2025-01-17 18:12:39
SGF/FN.SGF..HHE__20250117T181143Z__20250117T181243Z.mseed,FN,SGF ,0,0,0,0,2025-01-17 18:11:48.890000,0.584,2025-01-17 18:11:59.230000,0.677,2025-01-17 18:11:43,2025-01-17 18:12:43
SGF/FN.SGF..HHE__20250117T181143Z__20250117T181243Z.mseed,FN,SGF ,0,0,0,0,2025-01-17 18:12:55.970000,0.02,,,2025-01-17 18:11:43,2025-01-17 18:12:43
KMNF/FN.KMNF..HHZ__20250117T181148Z__20250117T181248Z.mseed,FN,KMNF,0,0,0,0,2025-01-17 18:11:53.310000,0.831,2025-01-17 18:12:08.220000,0.203,2025-01-17 18:11:48,2025-01-17 18:12:48
RNF/FN.RNF..HHN__20250117T181157Z__20250117T181257Z.mseed,FN,RNF ,0,0,0,0,2025-01-17 18:12:01.720000,0.467,,,2025-01-17 18:11:57,2025-01-17 18:12:57
RNF/FN.RNF..HHN__20250117T181157Z__20250117T181257Z.mseed,FN,RNF ,0,0,0,0,2025-01-17 18:13:09.800000,0.001,,,2025-01-17 18:11:57,2025-01-17 18:12:57
KEV/HE.KEV..HHZ__20250117T181158Z__20250117T181258Z.mseed,HE,KEV ,0,0,0,0,2025-01-17 18:12:02.310000,0.069,2025-01-17 18:12:25.190000,0.038,2025-01-17 18:11:58,2025-01-17 18:12:58
KEV/HE.KEV..HHZ__20250117T181158Z__20250117T181258Z.mseed,HE,KEV ,0,0,0,0,2025-01-17 18:13:07.270000,0.051,,,2025-01-17 18:11:58,2025-01-17 18:12:58
HEF/HE.HEF..HHZ__20250117T181219Z__20250117T181319Z.mseed,HE,HEF ,0,0,0,0,2025-01-17 18:12:23.910000,0.004,,,2025-01-17 18:12:19,2025-01-17 18:13:19
HEF/HE.HEF..HHZ__20250117T181219Z__20250117T181319Z.mseed,HE,HEF ,0,0,0,0,2025-01-17 18:13:28.870000,0.001,,,2025-01-17 18:12:19,2025-01-17 18:13:19
RANF/FN.RANF..HHN__20250117T181232Z__20250117T181332Z.mseed,FN,RANF,0,0,0,0,2025-01-17 18:12:36.600000,0.117,,,2025-01-17 18:12:32,2025-01-17 18:13:32
RANF/FN.RANF..HHN__20250117T181232Z__20250117T181332Z.mseed,FN,RANF,0,0,0,0,2025-01-17 18:13:44.680000,0.011,,,2025-01-17 18:12:32,2025-01-17 18:13:32
KIF/HE.KIF..HHN__20250117T213902Z__20250117T214002Z.mseed,HE,KIF ,0,0,0,0,2025-01-17 21:39:06.280000,0.564,2025-01-17 21:39:20.080000,0.438,2025-01-17 21:39:02,2025-01-17 21:40:02
HEF/HE.HEF..HHZ__20250117T213911Z__20250117T214011Z.mseed,HE,HEF ,0,0,0,0,2025-01-17 21:39:16.900000,0.721,2025-01-17 21:39:39.920000,0.097,2025-01-17 21:39:11,2025-01-17 21:40:11
KLF/FN.KLF..HHN__20250117T213917Z__20250117T214017Z.mseed,FN,KLF ,0,0,0,0,2025-01-17 21:39:22.300000,0.755,2025-01-17 21:39:47.790000,0.422,2025-01-17 21:39:17,2025-01-17 21:40:17
KIF/HE.KIF..HHZ__20250117T234451Z__20250117T234551Z.mseed,HE,KIF ,0,0,0,0,2025-01-17 23:44:56.880000,0.679,2025-01-17 23:45:10.050000,0.45,2025-01-17 23:44:51,2025-01-17 23:45:51
HEF/HE.HEF..HHE__20250117T234501Z__20250117T234601Z.mseed,HE,HEF ,0,0,0,0,2025-01-17 23:45:06.810000,0.902,2025-01-17 23:45:26.470000,0.312,2025-01-17 23:45:01,2025-01-17 23:46:01
KLF/FN.KLF..HHN__20250117T234507Z__20250117T234607Z.mseed,FN,KLF ,0,0,0,0,2025-01-17 23:45:12.350000,0.775,2025-01-17 23:45:37.700000,0.338,2025-01-17 23:45:07,2025-01-17 23:46:07
KLF/FN.KLF..HHZ__20250119T020637Z__20250119T020737Z.mseed,FN,KLF ,0,0,0,0,2025-01-19 02:06:42.750000,0.619,2025-01-19 02:06:52.050000,0.487,2025-01-19 02:06:37,2025-01-19 02:07:37
TOF/HE.TOF..HHE__20250119T020640Z__20250119T020740Z.mseed,HE,TOF ,0,0,0,0,2025-01-19 02:06:45.380000,0.923,2025-01-19 02:06:56.070000,0.319,2025-01-19 02:06:40,2025-01-19 02:07:40
RNF/FN.RNF..HHZ__20250119T020647Z__20250119T020747Z.mseed,FN,RNF ,0,0,0,0,2025-01-19 02:06:52.750000,0.927,2025-01-19 02:07:09.300000,0.717,2025-01-19 02:06:47,2025-01-19 02:07:47
SGF/FN.SGF..HHE__20250119T020654Z__20250119T020754Z.mseed,FN,SGF ,0,0,0,0,2025-01-19 02:06:58.480000,0.711,2025-01-19 02:07:20.970000,0.084,2025-01-19 02:06:54,2025-01-19 02:07:54
RANF/FN.RANF..HHN__20250119T020655Z__20250119T020755Z.mseed,FN,RANF,0,0,0,0,2025-01-19 02:07:00.200000,0.744,2025-01-19 02:07:22.920000,0.239,2025-01-19 02:06:55,2025-01-19 02:07:55
HEF/HE.HEF..HHZ__20250119T020719Z__20250119T020819Z.mseed,HE,HEF ,0,0,0,0,2025-01-19 02:07:23.190000,0.158,,,2025-01-19 02:07:19,2025-01-19 02:08:19
HEF/HE.HEF..HHZ__20250119T020719Z__20250119T020819Z.mseed,HE,HEF ,0,0,0,0,2025-01-19 02:08:28.150000,0.05,,,2025-01-19 02:07:19,2025-01-19 02:08:19
OUL/FN.OUL..HHE__20250119T020727Z__20250119T020827Z.mseed,FN,OUL ,0,0,0,0,2025-01-19 02:07:31.640000,0.154,,,2025-01-19 02:07:27,2025-01-19 02:08:27
OBF3/HE.OBF3..HHN__20250119T020727Z__20250119T020827Z.mseed,HE,OBF3,0,0,0,0,2025-01-19 02:07:31.348000,0.101,,,2025-01-19 02:07:27,2025-01-19 02:08:27
TOF/HE.TOF..HHZ__20250120T005025Z__20250120T005125Z.mseed,HE,TOF ,0,0,0,0,2025-01-20 00:50:30.180000,0.957,2025-01-20 00:50:31.570000,0.893,2025-01-20 00:50:25,2025-01-20 00:51:25
RNF/FN.RNF..HHN__20250120T005040Z__20250120T005140Z.mseed,FN,RNF ,0,0,0,0,2025-01-20 00:50:45.310000,0.919,2025-01-20 00:50:56.430000,0.551,2025-01-20 00:50:40,2025-01-20 00:51:40
RANF/FN.RANF..HHN__20250120T005043Z__20250120T005143Z.mseed,FN,RANF,0,0,0,0,2025-01-20 00:50:48.200000,0.944,2025-01-20 00:51:01.950000,0.467,2025-01-20 00:50:43,2025-01-20 00:51:43
KLF/FN.KLF..HHE__20250120T005044Z__20250120T005144Z.mseed,FN,KLF ,0,0,0,0,2025-01-20 00:50:49.070000,0.821,2025-01-20 00:51:03.770000,0.752,2025-01-20 00:50:44,2025-01-20 00:51:44
OUL/FN.OUL..HHN__20250120T005045Z__20250120T005145Z.mseed,FN,OUL ,0,0,0,0,2025-01-20 00:50:50.460000,0.921,2025-01-20 00:51:05.700000,0.524,2025-01-20 00:50:45,2025-01-20 00:51:45
OBF3/HE.OBF3..HHZ__20250120T005046Z__20250120T005146Z.mseed,HE,OBF3,0,0,0,0,2025-01-20 00:50:51.644000,0.885,2025-01-20 00:51:08.104000,0.678,2025-01-20 00:50:46,2025-01-20 00:51:46
OBF0/HE.OBF0..HHE__20250120T005051Z__20250120T005151Z.mseed,HE,OBF0,0,0,0,0,2025-01-20 00:50:56.532000,0.861,2025-01-20 00:51:17.082000,0.272,2025-01-20 00:50:51,2025-01-20 00:51:51
SGF/FN.SGF..HHE__20250120T005052Z__20250120T005152Z.mseed,FN,SGF ,0,0,0,0,2025-01-20 00:50:57.620000,0.816,2025-01-20 00:51:18.980000,0.645,2025-01-20 00:50:52,2025-01-20 00:51:52
OUF/HE.OUF..HHZ__20250120T005054Z__20250120T005154Z.mseed,HE,OUF ,0,0,0,0,2025-01-20 00:50:59.170000,0.856,2025-01-20 00:51:21.380000,0.537,2025-01-20 00:50:54,2025-01-20 00:51:54
MSF/FN.MSF..HHN__20250120T005058Z__20250120T005158Z.mseed,FN,MSF ,0,0,0,0,2025-01-20 00:51:03.240000,0.66,2025-01-20 00:51:29.440000,0.131,2025-01-20 00:50:58,2025-01-20 00:51:58
OLKF/FN.OLKF..HHE__20250120T005100Z__20250120T005200Z.mseed,FN,OLKF,0,0,0,0,2025-01-20 00:51:04.550000,0.747,,,2025-01-20 00:51:00,2025-01-20 00:52:00
OBF8/HE.OBF8..HHN__20250120T005117Z__20250120T005217Z.mseed,HE,OBF8,0,0,0,0,2025-01-20 00:51:21.736000,0.003,,,2025-01-20 00:51:17,2025-01-20 00:52:17
HEF/HE.HEF..HHE__20250120T005132Z__20250120T005232Z.mseed,HE,HEF ,0,0,0,0,2025-01-20 00:51:36.980000,0.333,2025-01-20 00:51:39.520000,0.507,2025-01-20 00:51:32,2025-01-20 00:52:32
HEF/HE.HEF..HHE__20250120T005132Z__20250120T005232Z.mseed,HE,HEF ,0,0,0,0,2025-01-20 00:52:43.050000,0.002,,,2025-01-20 00:51:32,2025-01-20 00:52:32
KU6/HE.KU6..HHZ__20250120T005133Z__20250120T005233Z.mseed,HE,KU6 ,0,0,0,0,2025-01-20 00:51:37.450000,0.749,,,2025-01-20 00:51:33,2025-01-20 00:52:33
KEV/HE.KEV..HHE__20250121T121951Z__20250121T122051Z.mseed,HE,KEV ,0,0,0,0,2025-01-21 12:19:56.490000,0.783,2025-01-21 12:20:08.410000,0.512,2025-01-21 12:19:51,2025-01-21 12:20:51
KMNF/FN.KMNF..HHE__20250121T121958Z__20250121T122058Z.mseed,FN,KMNF,0,0,0,0,2025-01-21 12:20:03.850000,0.89,2025-01-21 12:20:20.920000,0.728,2025-01-21 12:19:58,2025-01-21 12:20:58
KIF/HE.KIF..HHE__20250121T122006Z__20250121T122106Z.mseed,HE,KIF ,0,0,0,0,2025-01-21 12:20:10.710000,0.742,2025-01-21 12:20:34.830000,0.566,2025-01-21 12:20:06,2025-01-21 12:21:06
HEF/HE.HEF..HHE__20250121T122007Z__20250121T122107Z.mseed,HE,HEF ,0,0,0,0,2025-01-21 12:20:11.400000,0.565,2025-01-21 12:20:34.190000,0.267,2025-01-21 12:20:07,2025-01-21 12:21:07
KEV/HE.KEV..HHN__20250122T224717Z__20250122T224817Z.mseed,HE,KEV ,0,0,0,0,2025-01-22 22:47:22.810000,0.928,2025-01-22 22:47:27.930000,0.886,2025-01-22 22:47:17,2025-01-22 22:48:17
KMNF/FN.KMNF..HHE__20250122T224727Z__20250122T224827Z.mseed,FN,KMNF,0,0,0,0,2025-01-22 22:47:32.600000,0.788,2025-01-22 22:47:44.600000,0.557,2025-01-22 22:47:27,2025-01-22 22:48:27
HEF/HE.HEF..HHZ__20250122T224743Z__20250122T224843Z.mseed,HE,HEF ,0,0,0,0,2025-01-22 22:47:48.150000,0.659,2025-01-22 22:48:12.400000,0.039,2025-01-22 22:47:43,2025-01-22 22:48:43
RAJF/FN.RAJF..HHZ__20250122T224802Z__20250122T224902Z.mseed,FN,RAJF,0,0,0,0,2025-01-22 22:48:06.310000,0.609,2025-01-22 22:48:09.030000,0.335,2025-01-22 22:48:02,2025-01-22 22:49:02
KIF/HE.KIF..HHN__20250122T224813Z__20250122T224913Z.mseed,HE,KIF ,0,0,0,0,2025-01-22 22:48:17.470000,0.819,2025-01-22 22:48:55.590000,0.728,2025-01-22 22:48:13,2025-01-22 22:49:13
KIF/HE.KIF..HHN__20250122T224813Z__20250122T224913Z.mseed,HE,KIF ,0,0,0,0,2025-01-22 22:49:23.550000,0.033,,,2025-01-22 22:48:13,2025-01-22 22:49:13
VRF/HE.VRF..HHE__20250122T224827Z__20250122T224927Z.mseed,HE,VRF ,0,0,0,0,2025-01-22 22:48:31.540000,0.04,2025-01-22 22:48:34.310000,0.688,2025-01-22 22:48:27,2025-01-22 22:49:27
SGF/FN.SGF..HHN__20250122T224827Z__20250122T224927Z.mseed,FN,SGF ,0,0,0,0,2025-01-22 22:48:31.700000,0.173,,,2025-01-22 22:48:27,2025-01-22 22:49:27
SGF/FN.SGF..HHN__20250122T224827Z__20250122T224927Z.mseed,FN,SGF ,0,0,0,0,2025-01-22 22:49:39.770000,0.008,,,2025-01-22 22:48:27,2025-01-22 22:49:27
TOF/HE.TOF..HHN__20250123T181822Z__20250123T181922Z.mseed,HE,TOF ,0,0,0,0,2025-01-23 18:18:27.310000,0.892,2025-01-23 18:18:35.110000,0.455,2025-01-23 18:18:22,2025-01-23 18:19:22
OBF3/HE.OBF3..HHZ__20250123T181835Z__20250123T181935Z.mseed,HE,OBF3,0,0,0,0,2025-01-23 18:18:40.680000,0.64,2025-01-23 18:19:00,0.041,2025-01-23 18:18:35,2025-01-23 18:19:35
KLF/FN.KLF..HHE__20250123T181835Z__20250123T181935Z.mseed,FN,KLF ,0,0,0,0,2025-01-23 18:18:40.460000,0.67,2025-01-23 18:18:59.400000,0.056,2025-01-23 18:18:35,2025-01-23 18:19:35
RNF/FN.RNF..HHZ__20250123T181837Z__20250123T181937Z.mseed,FN,RNF ,0,0,0,0,2025-01-23 18:18:42.240000,0.862,2025-01-23 18:19:01.190000,0.251,2025-01-23 18:18:37,2025-01-23 18:19:37
OUL/FN.OUL..HHN__20250123T181838Z__20250123T181938Z.mseed,FN,OUL ,0,0,0,0,2025-01-23 18:18:43.250000,0.812,,,2025-01-23 18:18:38,2025-01-23 18:19:38
RANF/FN.RANF..HHE__20250123T181839Z__20250123T181939Z.mseed,FN,RANF,0,0,0,0,2025-01-23 18:18:45.510000,0.505,2025-01-23 18:19:06.250000,0.109,2025-01-23 18:18:39,2025-01-23 18:19:39
OBF0/HE.OBF0..HHE__20250123T181839Z__20250123T181939Z.mseed,HE,OBF0,0,0,0,0,2025-01-23 18:18:43.192000,0.664,,,2025-01-23 18:18:39,2025-01-23 18:19:39
OUF/HE.OUF..HHN__20250123T181842Z__20250123T181942Z.mseed,HE,OUF ,0,0,0,0,2025-01-23 18:18:46.620000,0.646,,,2025-01-23 18:18:42,2025-01-23 18:19:42
SGF/FN.SGF..HHE__20250123T181847Z__20250123T181947Z.mseed,FN,SGF ,0,0,0,0,2025-01-23 18:18:51.630000,0.446,2025-01-23 18:19:20.750000,0.11,2025-01-23 18:18:47,2025-01-23 18:19:47
KLF/FN.KLF..HHN__20250124T182532Z__20250124T182632Z.mseed,FN,KLF ,0,0,0,0,2025-01-24 18:25:37.050000,0.956,2025-01-24 18:25:40.050000,0.888,2025-01-24 18:25:32,2025-01-24 18:26:32
SGF/FN.SGF..HHE__20250124T182544Z__20250124T182644Z.mseed,FN,SGF ,0,0,0,0,2025-01-24 18:25:49.160000,0.914,2025-01-24 18:26:00.510000,0.836,2025-01-24 18:25:44,2025-01-24 18:26:44
HEF/HE.HEF..HHE__20250124T182545Z__20250124T182645Z.mseed,HE,HEF ,0,0,0,0,2025-01-24 18:25:50.750000,0.789,2025-01-24 18:26:03.600000,0.714,2025-01-24 18:25:45,2025-01-24 18:26:45
RNF/FN.RNF..HHE__20250124T182547Z__20250124T182647Z.mseed,FN,RNF ,0,0,0,0,2025-01-24 18:25:52.300000,0.906,2025-01-24 18:26:06.220000,0.548,2025-01-24 18:25:47,2025-01-24 18:26:47
TOF/HE.TOF..HHZ__20250124T182552Z__20250124T182652Z.mseed,HE,TOF ,0,0,0,0,2025-01-24 18:25:56.700000,0.606,2025-01-24 18:26:13.910000,0.471,2025-01-24 18:25:52,2025-01-24 18:26:52
RANF/FN.RANF..HHN__20250124T182559Z__20250124T182659Z.mseed,FN,RANF,0,0,0,0,2025-01-24 18:26:04.200000,0.544,2025-01-24 18:26:26.170000,0.102,2025-01-24 18:25:59,2025-01-24 18:26:59
RAJF/FN.RAJF..HHE__20250124T182600Z__20250124T182700Z.mseed,FN,RAJF,0,0,0,0,2025-01-24 18:26:04.080000,0.507,,,2025-01-24 18:26:00,2025-01-24 18:27:00
KMNF/FN.KMNF..HHE__20250124T182601Z__20250124T182701Z.mseed,FN,KMNF,0,0,0,0,2025-01-24 18:26:06.900000,0.829,2025-01-24 18:26:32.650000,0.094,2025-01-24 18:26:01,2025-01-24 18:27:01
VRF/HE.VRF..HHN__20250124T182630Z__20250124T182730Z.mseed,HE,VRF ,0,0,0,0,2025-01-24 18:26:34.650000,0.515,,,2025-01-24 18:26:30,2025-01-24 18:27:30
KU6/HE.KU6..HHN__20250125T042823Z__20250125T042923Z.mseed,HE,KU6 ,0,0,0,0,2025-01-25 04:28:28.300000,0.934,2025-01-25 04:28:44.600000,0.702,2025-01-25 04:28:23,2025-01-25 04:29:23
OLKF/FN.OLKF..HHN__20250125T042824Z__20250125T042924Z.mseed,FN,OLKF,0,0,0,0,2025-01-25 04:28:29.400000,0.915,2025-01-25 04:28:46.360000,0.607,2025-01-25 04:28:24,2025-01-25 04:29:24
VRF/HE.VRF..HHZ__20250125T042828Z__20250125T042928Z.mseed,HE,VRF ,0,0,0,0,2025-01-25 04:28:33.820000,0.915,2025-01-25 04:28:53.840000,0.21,2025-01-25 04:28:28,2025-01-25 04:29:28
MSF/FN.MSF..HHN__20250125T042829Z__20250125T042929Z.mseed,FN,MSF ,0,0,0,0,2025-01-25 04:28:34.450000,0.899,2025-01-25 04:28:55.370000,0.76,2025-01-25 04:28:29,2025-01-25 04:29:29
RANF/FN.RANF..HHE__20250125T042841Z__20250125T042941Z.mseed,FN,RANF,0,0,0,0,2025-01-25 04:28:45.850000,0.67,2025-01-25 04:29:18.260000,0.172,2025-01-25 04:28:41,2025-01-25 04:29:41
SGF/FN.SGF..HHN__20250125T042841Z__20250125T042941Z.mseed,FN,SGF ,0,0,0,0,2025-01-25 04:28:46.370000,0.766,2025-01-25 04:29:23.170000,0.591,2025-01-25 04:28:41,2025-01-25 04:29:41
RMF/HE.RMF..HHN__20250125T042843Z__20250125T042943Z.mseed,HE,RMF ,0,0,0,0,2025-01-25 04:28:48.032000,0.846,2025-01-25 04:29:19.632000,0.686,2025-01-25 04:28:43,2025-01-25 04:29:43
RNF/FN.RNF..HHN__20250125T042843Z__20250125T042943Z.mseed,FN,RNF ,0,0,0,0,2025-01-25 04:28:48.020000,0.757,2025-01-25 04:29:20.190000,0.025,2025-01-25 04:28:43,2025-01-25 04:29:43
RAJF/FN.RAJF..HHZ__20250125T042909Z__20250125T043009Z.mseed,FN,RAJF,0,0,0,0,2025-01-25 04:29:14,0.582,,,2025-01-25 04:29:09,2025-01-25 04:30:09
JOF/HE.JOF..HHE__20250125T042940Z__20250125T043040Z.mseed,HE,JOF ,0,0,0,0,2025-01-25 04:29:44.610000,0.539,,,2025-01-25 04:29:40,2025-01-25 04:30:40
FIA0/HE.FIA0..HHZ__20250125T132029Z__20250125T132129Z.mseed,HE,FIA0,0,0,0,0,2025-01-25 13:20:34.540000,0.946,2025-01-25 13:20:42.370000,0.731,2025-01-25 13:20:29,2025-01-25 13:21:29
FIA1/HE.FIA1..HHN__20250125T132029Z__20250125T132129Z.mseed,HE,FIA1,0,0,0,0,2025-01-25 13:20:34.540000,0.95,2025-01-25 13:20:45.730000,0.406,2025-01-25 13:20:29,2025-01-25 13:21:29
VJF/HE.VJF..HHE__20250125T132031Z__20250125T132131Z.mseed,HE,VJF ,0,0,0,0,2025-01-25 13:20:36.696000,0.959,2025-01-25 13:20:46.636000,0.765,2025-01-25 13:20:31,2025-01-25 13:21:31
