file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
KU6/HE.KU6..HHE__20250103T114214Z__20250103T114314Z.mseed,HE,KU6,0,0,0,0,2025-01-03 11:42:18.080000,0.738,,,2025-01-03 11:42:14.000000,2025-01-03 11:43:14.000000,eqcct_explosions_th0_1/20250103T114214Z_20250103T114314Z/KU6_outputs/X_prediction_results.csv
RUF/HE.RUF..HHN__20250103T115407Z__20250103T115507Z.mseed,HE,RUF,0,0,0,0,2025-01-03 11:54:12.960000,0.844,2025-01-03 11:54:20.550000,0.347,2025-01-03 11:54:07.000000,2025-01-03 11:55:07.000000,eqcct_explosions_th0_1/20250103T115407Z_20250103T115507Z/RUF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHN__20250103T115408Z__20250103T115508Z.mseed,HE,KY17,0,0,0,0,2025-01-03 11:54:13.150000,0.74,2025-01-03 11:54:21.150000,0.468,2025-01-03 11:54:08.000000,2025-01-03 11:55:08.000000,eqcct_explosions_th0_1/20250103T115408Z_20250103T115508Z/KY17_outputs/X_prediction_results.csv
VJF/HE.VJF..HHN__20250103T115408Z__20250103T115508Z.mseed,HE,VJF,0,0,0,0,2025-01-03 11:54:13.380000,0.92,2025-01-03 11:54:21.740000,0.289,2025-01-03 11:54:08.000000,2025-01-03 11:55:08.000000,eqcct_explosions_th0_1/20250103T115408Z_20250103T115508Z/VJF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHE__20250103T115417Z__20250103T115517Z.mseed,HE,FIA0,0,0,0,0,2025-01-03 11:54:22.870000,0.81,2025-01-03 11:54:37.740000,0.634,2025-01-03 11:54:17.000000,2025-01-03 11:55:17.000000,eqcct_explosions_th0_1/20250103T115417Z_20250103T115517Z/FIA0_outputs/X_prediction_results.csv
PVF/HE.PVF..CHZ__20250103T115419Z__20250103T115519Z.mseed,HE,PVF,0,0,0,0,2025-01-03 11:54:24.580000,0.872,2025-01-03 11:54:41.840000,0.7,2025-01-03 11:54:19.000000,2025-01-03 11:55:19.000000,eqcct_explosions_th0_1/20250103T115419Z_20250103T115519Z/PVF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250103T115423Z__20250103T115523Z.mseed,HE,KAF,0,0,0,0,2025-01-03 11:54:28.950000,0.798,2025-01-03 11:54:47.390000,0.467,2025-01-03 11:54:23.000000,2025-01-03 11:55:23.000000,eqcct_explosions_th0_1/20250103T115423Z_20250103T115523Z/KAF_outputs/X_prediction_results.csv
NUR/HE.NUR..HHE__20250103T115430Z__20250103T115530Z.mseed,HE,NUR,0,0,0,0,2025-01-03 11:54:34.360000,0.512,,,2025-01-03 11:54:30.000000,2025-01-03 11:55:30.000000,eqcct_explosions_th0_1/20250103T115430Z_20250103T115530Z/NUR_outputs/X_prediction_results.csv
KEF/HE.KEF..HHZ__20250103T115433Z__20250103T115533Z.mseed,HE,KEF,0,0,0,0,2025-01-03 11:54:37.780000,0.727,,,2025-01-03 11:54:33.000000,2025-01-03 11:55:33.000000,eqcct_explosions_th0_1/20250103T115433Z_20250103T115533Z/KEF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHZ__20250103T115433Z__20250103T115533Z.mseed,HE,SUF,0,0,0,0,2025-01-03 11:54:38.380000,0.782,2025-01-03 11:55:03.970000,0.363,2025-01-03 11:54:33.000000,2025-01-03 11:55:33.000000,eqcct_explosions_th0_1/20250103T115433Z_20250103T115533Z/SUF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHZ__20250103T115433Z__20250103T115533Z.mseed,HE,MEF,0,0,0,0,2025-01-03 11:54:37.980000,0.689,,,2025-01-03 11:54:33.000000,2025-01-03 11:55:33.000000,eqcct_explosions_th0_1/20250103T115433Z_20250103T115533Z/MEF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHZ__20250103T115433Z__20250103T115533Z.mseed,HE,TRE03,0,0,0,0,2025-01-03 11:54:38.750000,0.675,2025-01-03 11:55:06.260000,0.123,2025-01-03 11:54:33.000000,2025-01-03 11:55:33.000000,eqcct_explosions_th0_1/20250103T115433Z_20250103T115533Z/TRE03_outputs/X_prediction_results.csv
NIF/HE.NIF..HHN__20250103T115510Z__20250103T115610Z.mseed,HE,NIF,0,0,0,0,2025-01-03 11:55:14.910000,0.113,,,2025-01-03 11:55:10.000000,2025-01-03 11:56:10.000000,eqcct_explosions_th0_1/20250103T115510Z_20250103T115610Z/NIF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHE__20250103T115510Z__20250103T115610Z.mseed,HE,JOF,0,0,0,0,2025-01-03 11:55:14.990000,0.477,,,2025-01-03 11:55:10.000000,2025-01-03 11:56:10.000000,eqcct_explosions_th0_1/20250103T115510Z_20250103T115610Z/JOF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHE__20250103T120406Z__20250103T120506Z.mseed,HE,KORF,0,0,0,0,2025-01-03 12:04:11.900000,0.796,2025-01-03 12:04:17.800000,0.379,2025-01-03 12:04:06.000000,2025-01-03 12:05:06.000000,eqcct_explosions_th0_1/20250103T120406Z_20250103T120506Z/KORF_outputs/X_prediction_results.csv
TVF/HE.TVF..HHE__20250103T120411Z__20250103T120511Z.mseed,HE,TVF,0,0,0,0,2025-01-03 12:04:15.480000,0.927,2025-01-03 12:04:24.650000,0.795,2025-01-03 12:04:11.000000,2025-01-03 12:05:11.000000,eqcct_explosions_th0_1/20250103T120411Z_20250103T120511Z/TVF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHE__20250103T120413Z__20250103T120513Z.mseed,HE,RAF,0,0,0,0,2025-01-03 12:04:18.030000,0.888,2025-01-03 12:04:28.250000,0.871,2025-01-03 12:04:13.000000,2025-01-03 12:05:13.000000,eqcct_explosions_th0_1/20250103T120413Z_20250103T120513Z/RAF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHZ__20250103T120424Z__20250103T120524Z.mseed,HE,ECKF,0,0,0,0,2025-01-03 12:04:29.572000,0.529,2025-01-03 12:04:50.362000,0.235,2025-01-03 12:04:24.000000,2025-01-03 12:05:24.000000,eqcct_explosions_th0_1/20250103T120424Z_20250103T120524Z/ECKF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250103T120426Z__20250103T120526Z.mseed,HE,KPF,0,0,0,0,2025-01-03 12:04:31.850000,0.755,2025-01-03 12:04:52.510000,0.337,2025-01-03 12:04:26.000000,2025-01-03 12:05:26.000000,eqcct_explosions_th0_1/20250103T120426Z_20250103T120526Z/KPF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHZ__20250103T120437Z__20250103T120537Z.mseed,HE,FIA0,0,0,0,0,2025-01-03 12:04:41.530000,0.52,,,2025-01-03 12:04:37.000000,2025-01-03 12:05:37.000000,eqcct_explosions_th0_1/20250103T120437Z_20250103T120537Z/FIA0_outputs/X_prediction_results.csv
AAL/UP.AAL..HHE__20250103T120440Z__20250103T120540Z.mseed,UP,AAL,0,0,0,0,2025-01-03 12:04:44.230000,0.246,,,2025-01-03 12:04:40.000000,2025-01-03 12:05:40.000000,eqcct_explosions_th0_1/20250103T120440Z_20250103T120540Z/AAL_outputs/X_prediction_results.csv
KJNF/HE.KJNF..CHZ__20250103T123005Z__20250103T123105Z.mseed,HE,KJNF,0,0,0,0,2025-01-03 12:30:10.340000,0.813,2025-01-03 12:30:14.980000,0.843,2025-01-03 12:30:05.000000,2025-01-03 12:31:05.000000,eqcct_explosions_th0_1/20250103T123005Z_20250103T123105Z/KJNF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250103T123009Z__20250103T123109Z.mseed,HE,NIF,0,0,0,0,2025-01-03 12:30:14.908000,0.752,2025-01-03 12:30:22.968000,0.82,2025-01-03 12:30:09.000000,2025-01-03 12:31:09.000000,eqcct_explosions_th0_1/20250103T123009Z_20250103T123109Z/NIF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHZ__20250103T123014Z__20250103T123114Z.mseed,HE,RMF,0,0,0,0,2025-01-03 12:30:19.674000,0.712,2025-01-03 12:30:29.964000,0.503,2025-01-03 12:30:14.000000,2025-01-03 12:31:14.000000,eqcct_explosions_th0_1/20250103T123014Z_20250103T123114Z/RMF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHN__20250103T123026Z__20250103T123126Z.mseed,HE,SUF,0,0,0,0,2025-01-03 12:30:31.736000,0.937,,,2025-01-03 12:30:26.000000,2025-01-03 12:31:26.000000,eqcct_explosions_th0_1/20250103T123026Z_20250103T123126Z/SUF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHZ__20250103T123026Z__20250103T123126Z.mseed,HE,OUF,0,0,0,0,2025-01-03 12:30:31.600000,0.838,2025-01-03 12:30:51.350000,0.21,2025-01-03 12:30:26.000000,2025-01-03 12:31:26.000000,eqcct_explosions_th0_1/20250103T123026Z_20250103T123126Z/OUF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHZ__20250103T123029Z__20250103T123129Z.mseed,HE,OBF3,0,0,0,0,2025-01-03 12:30:34.768000,0.726,,,2025-01-03 12:30:29.000000,2025-01-03 12:31:29.000000,eqcct_explosions_th0_1/20250103T123029Z_20250103T123129Z/OBF3_outputs/X_prediction_results.csv
KU2/HE.KU2..SHN__20250103T123030Z__20250103T123130Z.mseed,HE,KU2,0,0,0,0,2025-01-03 12:30:35.170000,0.78,2025-01-03 12:30:58.220000,0.246,2025-01-03 12:30:30.000000,2025-01-03 12:31:30.000000,eqcct_explosions_th0_1/20250103T123030Z_20250103T123130Z/KU2_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHZ__20250103T123030Z__20250103T123130Z.mseed,HE,OBF0,0,0,0,0,2025-01-03 12:30:35.720000,0.836,2025-01-03 12:30:59.110000,0.783,2025-01-03 12:30:30.000000,2025-01-03 12:31:30.000000,eqcct_explosions_th0_1/20250103T123030Z_20250103T123130Z/OBF0_outputs/X_prediction_results.csv
KU1/HE.KU1..SHN__20250103T123030Z__20250103T123130Z.mseed,HE,KU1,0,0,0,0,2025-01-03 12:30:34.650000,0.558,2025-01-03 12:30:57.640000,0.113,2025-01-03 12:30:30.000000,2025-01-03 12:31:30.000000,eqcct_explosions_th0_1/20250103T123030Z_20250103T123130Z/KU1_outputs/X_prediction_results.csv
JOF/HE.JOF..HHN__20250103T123031Z__20250103T123131Z.mseed,HE,JOF,0,0,0,0,2025-01-03 12:30:36.130000,0.892,2025-01-03 12:30:59.200000,0.345,2025-01-03 12:30:31.000000,2025-01-03 12:31:31.000000,eqcct_explosions_th0_1/20250103T123031Z_20250103T123131Z/JOF_outputs/X_prediction_results.csv
ALAJF/HE.ALAJF..HHE__20250103T123034Z__20250103T123134Z.mseed,HE,ALAJF,0,0,0,0,2025-01-03 12:30:39.640000,0.849,2025-01-03 12:31:06.510000,0.166,2025-01-03 12:30:34.000000,2025-01-03 12:31:34.000000,eqcct_explosions_th0_1/20250103T123034Z_20250103T123134Z/ALAJF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250103T123035Z__20250103T123135Z.mseed,HE,KAF,0,0,0,0,2025-01-03 12:30:40.350000,0.731,,,2025-01-03 12:30:35.000000,2025-01-03 12:31:35.000000,eqcct_explosions_th0_1/20250103T123035Z_20250103T123135Z/KAF_outputs/X_prediction_results.csv
OBF8/HE.OBF8..HHZ__20250103T123035Z__20250103T123135Z.mseed,HE,OBF8,0,0,0,0,2025-01-03 12:30:40.468000,0.849,,,2025-01-03 12:30:35.000000,2025-01-03 12:31:35.000000,eqcct_explosions_th0_1/20250103T123035Z_20250103T123135Z/OBF8_outputs/X_prediction_results.csv
RANF/FN.RANF..HHE__20250103T123037Z__20250103T123137Z.mseed,FN,RANF,0,0,0,0,2025-01-03 12:30:41.550000,0.627,2025-01-03 12:31:09.150000,0.361,2025-01-03 12:30:37.000000,2025-01-03 12:31:37.000000,eqcct_explosions_th0_1/20250103T123037Z_20250103T123137Z/RANF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHE__20250103T123037Z__20250103T123137Z.mseed,HE,KU6,0,0,0,0,2025-01-03 12:30:42.730000,0.906,2025-01-03 12:31:12.160000,0.209,2025-01-03 12:30:37.000000,2025-01-03 12:31:37.000000,eqcct_explosions_th0_1/20250103T123037Z_20250103T123137Z/KU6_outputs/X_prediction_results.csv
RSUO/HE.RSUO..HHZ__20250103T134333Z__20250103T134433Z.mseed,HE,RSUO,0,0,0,0,2025-01-03 13:43:38.504000,0.906,2025-01-03 13:43:38.854000,0.883,2025-01-03 13:43:33.000000,2025-01-03 13:44:33.000000,eqcct_explosions_th0_1/20250103T134333Z_20250103T134433Z/RSUO_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHZ__20250103T134333Z__20250103T134433Z.mseed,HE,KUNI,0,0,0,0,2025-01-03 13:43:38.980000,0.881,2025-01-03 13:43:39.710000,0.891,2025-01-03 13:43:33.000000,2025-01-03 13:44:33.000000,eqcct_explosions_th0_1/20250103T134333Z_20250103T134433Z/KUNI_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHE__20250103T134333Z__20250103T134433Z.mseed,HE,HEL1,0,0,0,0,2025-01-03 13:43:38.940000,0.725,2025-01-03 13:43:39.630000,0.89,2025-01-03 13:43:33.000000,2025-01-03 13:44:33.000000,eqcct_explosions_th0_1/20250103T134333Z_20250103T134433Z/HEL1_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHE__20250103T134334Z__20250103T134434Z.mseed,HE,LAUT,0,0,0,0,2025-01-03 13:43:39.428000,0.8,2025-01-03 13:43:40.488000,0.71,2025-01-03 13:43:34.000000,2025-01-03 13:44:34.000000,eqcct_explosions_th0_1/20250103T134334Z_20250103T134434Z/LAUT_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHN__20250103T134335Z__20250103T134435Z.mseed,HE,VUOS,0,0,0,0,2025-01-03 13:43:40.648000,0.779,2025-01-03 13:43:42.638000,0.727,2025-01-03 13:43:35.000000,2025-01-03 13:44:35.000000,eqcct_explosions_th0_1/20250103T134335Z_20250103T134435Z/VUOS_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHE__20250103T134335Z__20250103T134435Z.mseed,HE,HEL5,0,0,0,0,2025-01-03 13:43:40.460000,0.945,2025-01-03 13:43:42.270000,0.861,2025-01-03 13:43:35.000000,2025-01-03 13:44:35.000000,eqcct_explosions_th0_1/20250103T134335Z_20250103T134435Z/HEL5_outputs/X_prediction_results.csv
MEF/HE.MEF..HHE__20250103T134337Z__20250103T134437Z.mseed,HE,MEF,0,0,0,0,2025-01-03 13:43:42.770000,0.728,,,2025-01-03 13:43:37.000000,2025-01-03 13:44:37.000000,eqcct_explosions_th0_1/20250103T134337Z_20250103T134437Z/MEF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHZ__20250103T200524Z__20250103T200624Z.mseed,HE,VRF,0,0,0,0,2025-01-03 20:05:28.380000,0.761,2025-01-03 20:05:48.690000,0.25,2025-01-03 20:05:24.000000,2025-01-03 20:06:24.000000,eqcct_explosions_th0_1/20250103T200524Z_20250103T200624Z/VRF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHE__20250103T200547Z__20250103T200647Z.mseed,HE,KEV,0,0,0,0,2025-01-03 20:05:52.670000,0.531,,,2025-01-03 20:05:47.000000,2025-01-03 20:06:47.000000,eqcct_explosions_th0_1/20250103T200547Z_20250103T200647Z/KEV_outputs/X_prediction_results.csv
KU6/HE.KU6..HHZ__20250103T200603Z__20250103T200703Z.mseed,HE,KU6,0,0,0,0,2025-01-03 20:06:07.420000,0.137,,,2025-01-03 20:06:03.000000,2025-01-03 20:07:03.000000,eqcct_explosions_th0_1/20250103T200603Z_20250103T200703Z/KU6_outputs/X_prediction_results.csv
VRF/HE.VRF..HHE__20250103T200922Z__20250103T201022Z.mseed,HE,VRF,0,0,0,0,2025-01-03 20:09:26.330000,0.705,2025-01-03 20:09:48.020000,0.203,2025-01-03 20:09:22.000000,2025-01-03 20:10:22.000000,eqcct_explosions_th0_1/20250103T200922Z_20250103T201022Z/VRF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHE__20250103T200931Z__20250103T201031Z.mseed,FN,RAJF,0,0,0,0,2025-01-03 20:09:36.030000,0.338,2025-01-03 20:10:04.570000,0.297,2025-01-03 20:09:31.000000,2025-01-03 20:10:31.000000,eqcct_explosions_th0_1/20250103T200931Z_20250103T201031Z/RAJF_outputs/X_prediction_results.csv
OLKF/FN.OLKF..HHZ__20250103T200932Z__20250103T201032Z.mseed,FN,OLKF,0,0,0,0,2025-01-03 20:09:36.300000,0.804,2025-01-03 20:10:05.630000,0.514,2025-01-03 20:09:32.000000,2025-01-03 20:10:32.000000,eqcct_explosions_th0_1/20250103T200932Z_20250103T201032Z/OLKF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHN__20250103T200933Z__20250103T201033Z.mseed,HE,KU6,0,0,0,0,2025-01-03 20:09:37.090000,0.493,2025-01-03 20:10:07.150000,0.446,2025-01-03 20:09:33.000000,2025-01-03 20:10:33.000000,eqcct_explosions_th0_1/20250103T200933Z_20250103T201033Z/KU6_outputs/X_prediction_results.csv
KEV/HE.KEV..HHZ__20250103T200945Z__20250103T201045Z.mseed,HE,KEV,0,0,0,0,2025-01-03 20:09:50.800000,0.83,2025-01-03 20:10:29.560000,0.109,2025-01-03 20:09:45.000000,2025-01-03 20:10:45.000000,eqcct_explosions_th0_1/20250103T200945Z_20250103T201045Z/KEV_outputs/X_prediction_results.csv
HEF/HE.HEF..HHN__20250103T200952Z__20250103T201052Z.mseed,HE,HEF,0,0,0,0,2025-01-03 20:09:57.480000,0.384,2025-01-03 20:09:58.820000,0.692,2025-01-03 20:09:52.000000,2025-01-03 20:10:52.000000,eqcct_explosions_th0_1/20250103T200952Z_20250103T201052Z/HEF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHZ__20250103T202938Z__20250103T203038Z.mseed,HE,VRF,0,0,0,0,2025-01-03 20:29:42.080000,0.69,2025-01-03 20:30:03.540000,0.478,2025-01-03 20:29:38.000000,2025-01-03 20:30:38.000000,eqcct_explosions_th0_1/20250103T202938Z_20250103T203038Z/VRF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHN__20250103T202947Z__20250103T203047Z.mseed,FN,RAJF,0,0,0,0,2025-01-03 20:29:51.750000,0.544,2025-01-03 20:30:20.070000,0.327,2025-01-03 20:29:47.000000,2025-01-03 20:30:47.000000,eqcct_explosions_th0_1/20250103T202947Z_20250103T203047Z/RAJF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHN__20250103T202948Z__20250103T203048Z.mseed,HE,KU6,0,0,0,0,2025-01-03 20:29:53.400000,0.67,2025-01-03 20:30:23.120000,0.311,2025-01-03 20:29:48.000000,2025-01-03 20:30:48.000000,eqcct_explosions_th0_1/20250103T202948Z_20250103T203048Z/KU6_outputs/X_prediction_results.csv
OLKF/FN.OLKF..BHZ__20250103T202948Z__20250103T203048Z.mseed,FN,OLKF,0,0,0,0,2025-01-03 20:29:52.060000,0.715,2025-01-03 20:30:21.010000,0.363,2025-01-03 20:29:48.000000,2025-01-03 20:30:48.000000,eqcct_explosions_th0_1/20250103T202948Z_20250103T203048Z/OLKF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHZ__20250103T203001Z__20250103T203101Z.mseed,HE,KEV,0,0,0,0,2025-01-03 20:30:06.680000,0.813,2025-01-03 20:30:45.270000,0.569,2025-01-03 20:30:01.000000,2025-01-03 20:31:01.000000,eqcct_explosions_th0_1/20250103T203001Z_20250103T203101Z/KEV_outputs/X_prediction_results.csv
RANF/FN.RANF..HHZ__20250103T203004Z__20250103T203104Z.mseed,FN,RANF,0,0,0,0,2025-01-03 20:30:08.950000,0.742,2025-01-03 20:30:50.950000,0.49,2025-01-03 20:30:04.000000,2025-01-03 20:31:04.000000,eqcct_explosions_th0_1/20250103T203004Z_20250103T203104Z/RANF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHN__20250103T203056Z__20250103T203156Z.mseed,HE,HEF,0,0,0,0,2025-01-03 20:31:00.690000,0.569,2025-01-03 20:31:11.670000,0.281,2025-01-03 20:30:56.000000,2025-01-03 20:31:56.000000,eqcct_explosions_th0_1/20250103T203056Z_20250103T203156Z/HEF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHN__20250104T110638Z__20250104T110738Z.mseed,HE,VRF,0,0,0,0,2025-01-04 11:06:43.730000,0.821,2025-01-04 11:06:48.920000,0.429,2025-01-04 11:06:38.000000,2025-01-04 11:07:38.000000,eqcct_explosions_th0_1/20250104T110638Z_20250104T110738Z/VRF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..HHN__20250104T110653Z__20250104T110753Z.mseed,FN,RAJF,0,0,0,0,2025-01-04 11:06:58.880000,0.74,2025-01-04 11:07:15.070000,0.338,2025-01-04 11:06:53.000000,2025-01-04 11:07:53.000000,eqcct_explosions_th0_1/20250104T110653Z_20250104T110753Z/RAJF_outputs/X_prediction_results.csv
OLKF/FN.OLKF..HHN__20250104T110655Z__20250104T110755Z.mseed,FN,OLKF,0,0,0,0,2025-01-04 11:07:00.700000,0.474,2025-01-04 11:07:18.290000,0.272,2025-01-04 11:06:55.000000,2025-01-04 11:07:55.000000,eqcct_explosions_th0_1/20250104T110655Z_20250104T110755Z/OLKF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHE__20250104T110659Z__20250104T110759Z.mseed,HE,KU6,0,0,0,0,2025-01-04 11:07:04.880000,0.863,2025-01-04 11:07:25.270000,0.102,2025-01-04 11:06:59.000000,2025-01-04 11:07:59.000000,eqcct_explosions_th0_1/20250104T110659Z_20250104T110759Z/KU6_outputs/X_prediction_results.csv
KU2/HE.KU2..SHN__20250104T110708Z__20250104T110808Z.mseed,HE,KU2,0,0,0,0,2025-01-04 11:07:13.470000,0.636,,,2025-01-04 11:07:08.000000,2025-01-04 11:08:08.000000,eqcct_explosions_th0_1/20250104T110708Z_20250104T110808Z/KU2_outputs/X_prediction_results.csv
KU1/HE.KU1..SHZ__20250104T110708Z__20250104T110808Z.mseed,HE,KU1,0,0,0,0,2025-01-04 11:07:13.160000,0.771,,,2025-01-04 11:07:08.000000,2025-01-04 11:08:08.000000,eqcct_explosions_th0_1/20250104T110708Z_20250104T110808Z/KU1_outputs/X_prediction_results.csv
RANF/FN.RANF..BHN__20250104T110709Z__20250104T110809Z.mseed,FN,RANF,0,0,0,0,2025-01-04 11:07:13.400000,0.657,2025-01-04 11:07:41.570000,0.231,2025-01-04 11:07:09.000000,2025-01-04 11:08:09.000000,eqcct_explosions_th0_1/20250104T110709Z_20250104T110809Z/RANF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHN__20250104T110714Z__20250104T110814Z.mseed,HE,KEV,0,0,0,0,2025-01-04 11:07:19.860000,0.552,2025-01-04 11:07:54.540000,0.219,2025-01-04 11:07:14.000000,2025-01-04 11:08:14.000000,eqcct_explosions_th0_1/20250104T110714Z_20250104T110814Z/KEV_outputs/X_prediction_results.csv
KLF/FN.KLF..HHE__20250104T110714Z__20250104T110814Z.mseed,FN,KLF,0,0,0,0,2025-01-04 11:07:19.100000,0.761,2025-01-04 11:07:55.020000,0.25,2025-01-04 11:07:14.000000,2025-01-04 11:08:14.000000,eqcct_explosions_th0_1/20250104T110714Z_20250104T110814Z/KLF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250104T110716Z__20250104T110816Z.mseed,HE,HEF,0,0,0,0,2025-01-04 11:07:21.680000,0.549,2025-01-04 11:07:58.310000,0.667,2025-01-04 11:07:16.000000,2025-01-04 11:08:16.000000,eqcct_explosions_th0_1/20250104T110716Z_20250104T110816Z/HEF_outputs/X_prediction_results.csv
TOF/HE.TOF..HHE__20250104T110717Z__20250104T110817Z.mseed,HE,TOF,0,0,0,0,2025-01-04 11:07:21.920000,0.571,2025-01-04 11:08:03.570000,0.281,2025-01-04 11:07:17.000000,2025-01-04 11:08:17.000000,eqcct_explosions_th0_1/20250104T110717Z_20250104T110817Z/TOF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHZ__20250104T110726Z__20250104T110826Z.mseed,HE,RMF,0,0,0,0,2025-01-04 11:07:30.300000,0.758,,,2025-01-04 11:07:26.000000,2025-01-04 11:08:26.000000,eqcct_explosions_th0_1/20250104T110726Z_20250104T110826Z/RMF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHZ__20250104T110729Z__20250104T110829Z.mseed,HE,OBF3,0,0,0,0,2025-01-04 11:07:34.000000,0.745,,,2025-01-04 11:07:29.000000,2025-01-04 11:08:29.000000,eqcct_explosions_th0_1/20250104T110729Z_20250104T110829Z/OBF3_outputs/X_prediction_results.csv
KIF/HE.KIF..HHZ__20250104T110732Z__20250104T110832Z.mseed,HE,KIF,0,0,0,0,2025-01-04 11:07:36.880000,0.498,,,2025-01-04 11:07:32.000000,2025-01-04 11:08:32.000000,eqcct_explosions_th0_1/20250104T110732Z_20250104T110832Z/KIF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHE__20250104T110733Z__20250104T110833Z.mseed,HE,OUF,0,0,0,0,2025-01-04 11:07:37.390000,0.396,,,2025-01-04 11:07:33.000000,2025-01-04 11:08:33.000000,eqcct_explosions_th0_1/20250104T110733Z_20250104T110833Z/OUF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHZ__20250104T110734Z__20250104T110834Z.mseed,HE,OBF0,0,0,0,0,2025-01-04 11:07:38.080000,0.465,,,2025-01-04 11:07:34.000000,2025-01-04 11:08:34.000000,eqcct_explosions_th0_1/20250104T110734Z_20250104T110834Z/OBF0_outputs/X_prediction_results.csv
KLF/FN.KLF..HHZ__20250104T131511Z__20250104T131611Z.mseed,FN,KLF,0,0,0,0,2025-01-04 13:15:16.100000,0.9,2025-01-04 13:15:20.520000,0.78,2025-01-04 13:15:11.000000,2025-01-04 13:16:11.000000,eqcct_explosions_th0_1/20250104T131511Z_20250104T131611Z/KLF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250104T131523Z__20250104T131623Z.mseed,HE,HEF,0,0,0,0,2025-01-04 13:15:28.880000,0.921,2025-01-04 13:15:44.750000,0.622,2025-01-04 13:15:23.000000,2025-01-04 13:16:23.000000,eqcct_explosions_th0_1/20250104T131523Z_20250104T131623Z/HEF_outputs/X_prediction_results.csv
TOF/HE.TOF..HHE__20250104T131530Z__20250104T131630Z.mseed,HE,TOF,0,0,0,0,2025-01-04 13:15:35.920000,0.882,,,2025-01-04 13:15:30.000000,2025-01-04 13:16:30.000000,eqcct_explosions_th0_1/20250104T131530Z_20250104T131630Z/TOF_outputs/X_prediction_results.csv
KIF/HE.KIF..HHE__20250104T131539Z__20250104T131639Z.mseed,HE,KIF,0,0,0,0,2025-01-04 13:15:44.540000,0.738,,,2025-01-04 13:15:39.000000,2025-01-04 13:16:39.000000,eqcct_explosions_th0_1/20250104T131539Z_20250104T131639Z/KIF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHE__20250104T131540Z__20250104T131640Z.mseed,FN,RANF,0,0,0,0,2025-01-04 13:15:45.710000,0.794,2025-01-04 13:16:11.670000,0.298,2025-01-04 13:15:40.000000,2025-01-04 13:16:40.000000,eqcct_explosions_th0_1/20250104T131540Z_20250104T131640Z/RANF_outputs/X_prediction_results.csv
